index,metric,point,value
1459,hist_cross_node_read,0,1249992
1460,hist_local_find_depth,0,0
1461,hist_find_depth,0,1904038
1461,hist_find_depth,1,406952
1461,hist_find_depth,2,81771
1461,hist_find_depth,3,11103
1461,hist_find_depth,4,1154
1461,hist_find_depth,5,71
1461,hist_find_depth,6,11
1462,hist_cross_node_write,0,1249992
1463,hist_all_cross_node_access,0,1249992
1464,hist_cross_node_find_depth,0,0
1465,hist_cross_node_read,0,1249992
1466,hist_local_find_depth,0,0
1467,hist_find_depth,0,1899560
1467,hist_find_depth,1,409050
1467,hist_find_depth,2,86184
1467,hist_find_depth,3,12419
1467,hist_find_depth,4,1473
1467,hist_find_depth,5,132
1467,hist_find_depth,6,8
1468,hist_cross_node_write,0,1249992
1469,hist_all_cross_node_access,0,1249992
1470,hist_cross_node_find_depth,0,0
1471,hist_cross_node_read,0,1249992
1472,hist_local_find_depth,0,0
1473,hist_find_depth,0,1891523
1473,hist_find_depth,1,414653
1473,hist_find_depth,2,92641
1473,hist_find_depth,3,13711
1473,hist_find_depth,4,1513
1473,hist_find_depth,5,123
1473,hist_find_depth,6,12
1473,hist_find_depth,7,2
1474,hist_cross_node_write,0,1249992
1475,hist_all_cross_node_access,0,1249992
1476,hist_cross_node_find_depth,0,0
1477,hist_cross_node_read,0,1249992
1478,hist_local_find_depth,0,0
1478,hist_local_find_depth,1,1901584
1478,hist_local_find_depth,2,409113
1478,hist_local_find_depth,3,151931
1478,hist_local_find_depth,4,31068
1478,hist_local_find_depth,5,5291
1478,hist_local_find_depth,6,848
1478,hist_local_find_depth,7,129
1478,hist_local_find_depth,8,18
1478,hist_local_find_depth,9,1
1478,hist_local_find_depth,10,1
1479,hist_find_depth,0,0
1479,hist_find_depth,1,1901584
1479,hist_find_depth,2,409113
1479,hist_find_depth,3,151931
1479,hist_find_depth,4,31068
1479,hist_find_depth,5,5291
1479,hist_find_depth,6,848
1479,hist_find_depth,7,129
1479,hist_find_depth,8,18
1479,hist_find_depth,9,1
1479,hist_find_depth,10,1
1480,hist_cross_node_write,0,412317
1480,hist_cross_node_write,1,0
1480,hist_cross_node_write,2,837675
1481,hist_all_cross_node_access,0,412204
1481,hist_all_cross_node_access,1,92
1481,hist_all_cross_node_access,2,10
1481,hist_all_cross_node_access,3,11
1481,hist_all_cross_node_access,4,837451
1481,hist_all_cross_node_access,5,203
1481,hist_all_cross_node_access,6,18
1481,hist_all_cross_node_access,7,3
1482,hist_cross_node_find_depth,0,0
1483,hist_cross_node_read,0,1249992
1484,hist_local_find_depth,0,0
1484,hist_local_find_depth,1,1900019
1484,hist_local_find_depth,2,409615
1484,hist_local_find_depth,3,153066
1484,hist_local_find_depth,4,30974
1484,hist_local_find_depth,5,5266
1484,hist_local_find_depth,6,881
1484,hist_local_find_depth,7,143
1484,hist_local_find_depth,8,16
1484,hist_local_find_depth,9,1
1484,hist_local_find_depth,10,3
1485,hist_find_depth,0,0
1485,hist_find_depth,1,1900019
1485,hist_find_depth,2,409615
1485,hist_find_depth,3,153066
1485,hist_find_depth,4,30974
1485,hist_find_depth,5,5266
1485,hist_find_depth,6,881
1485,hist_find_depth,7,143
1485,hist_find_depth,8,16
1485,hist_find_depth,9,1
1485,hist_find_depth,10,3
1486,hist_cross_node_write,0,412317
1486,hist_cross_node_write,1,0
1486,hist_cross_node_write,2,837675
1487,hist_all_cross_node_access,0,412208
1487,hist_all_cross_node_access,1,84
1487,hist_all_cross_node_access,2,21
1487,hist_all_cross_node_access,3,4
1487,hist_all_cross_node_access,4,837449
1487,hist_all_cross_node_access,5,201
1487,hist_all_cross_node_access,6,20
1487,hist_all_cross_node_access,7,5
1488,hist_cross_node_find_depth,0,0
1489,hist_cross_node_read,0,1249992
1490,hist_local_find_depth,0,0
1490,hist_local_find_depth,1,1882874
1490,hist_local_find_depth,2,414802
1490,hist_local_find_depth,3,162060
1490,hist_local_find_depth,4,33405
1490,hist_local_find_depth,5,5724
1490,hist_local_find_depth,6,976
1490,hist_local_find_depth,7,129
1490,hist_local_find_depth,8,11
1490,hist_local_find_depth,9,3
1491,hist_find_depth,0,0
1491,hist_find_depth,1,1882874
1491,hist_find_depth,2,414802
1491,hist_find_depth,3,162060
1491,hist_find_depth,4,33405
1491,hist_find_depth,5,5724
1491,hist_find_depth,6,976
1491,hist_find_depth,7,129
1491,hist_find_depth,8,11
1491,hist_find_depth,9,3
1492,hist_cross_node_write,0,412317
1492,hist_cross_node_write,1,0
1492,hist_cross_node_write,2,837675
1493,hist_all_cross_node_access,0,412179
1493,hist_all_cross_node_access,1,106
1493,hist_all_cross_node_access,2,23
1493,hist_all_cross_node_access,3,8
1493,hist_all_cross_node_access,4,837499
1493,hist_all_cross_node_access,5,151
1493,hist_all_cross_node_access,6,19
1493,hist_all_cross_node_access,7,7
1494,hist_cross_node_find_depth,0,0
1495,hist_cross_node_read,0,1249992
1496,hist_local_find_depth,0,0
1496,hist_local_find_depth,1,1882762
1496,hist_local_find_depth,2,416373
1496,hist_local_find_depth,3,158809
1496,hist_local_find_depth,4,34567
1496,hist_local_find_depth,5,6219
1496,hist_local_find_depth,6,1062
1496,hist_local_find_depth,7,164
1496,hist_local_find_depth,8,26
1496,hist_local_find_depth,9,2
1497,hist_find_depth,0,0
1497,hist_find_depth,1,1882762
1497,hist_find_depth,2,416373
1497,hist_find_depth,3,158809
1497,hist_find_depth,4,34567
1497,hist_find_depth,5,6219
1497,hist_find_depth,6,1062
1497,hist_find_depth,7,164
1497,hist_find_depth,8,26
1497,hist_find_depth,9,2
1498,hist_cross_node_write,0,411613
1498,hist_cross_node_write,1,0
1498,hist_cross_node_write,2,838379
1499,hist_all_cross_node_access,0,411505
1499,hist_all_cross_node_access,1,89
1499,hist_all_cross_node_access,2,17
1499,hist_all_cross_node_access,3,2
1499,hist_all_cross_node_access,4,838157
1499,hist_all_cross_node_access,5,190
1499,hist_all_cross_node_access,6,24
1499,hist_all_cross_node_access,7,8
1500,hist_cross_node_find_depth,0,0
1501,hist_cross_node_read,0,1249992
1502,hist_local_find_depth,0,0
1502,hist_local_find_depth,1,1889297
1502,hist_local_find_depth,2,414616
1502,hist_local_find_depth,3,157074
1502,hist_local_find_depth,4,32132
1502,hist_local_find_depth,5,5739
1502,hist_local_find_depth,6,944
1502,hist_local_find_depth,7,156
1502,hist_local_find_depth,8,25
1502,hist_local_find_depth,9,1
1503,hist_find_depth,0,0
1503,hist_find_depth,1,1889297
1503,hist_find_depth,2,414616
1503,hist_find_depth,3,157074
1503,hist_find_depth,4,32132
1503,hist_find_depth,5,5739
1503,hist_find_depth,6,944
1503,hist_find_depth,7,156
1503,hist_find_depth,8,25
1503,hist_find_depth,9,1
1504,hist_cross_node_write,0,411613
1504,hist_cross_node_write,1,0
1504,hist_cross_node_write,2,838379
1505,hist_all_cross_node_access,0,411488
1505,hist_all_cross_node_access,1,104
1505,hist_all_cross_node_access,2,18
1505,hist_all_cross_node_access,3,3
1505,hist_all_cross_node_access,4,838162
1505,hist_all_cross_node_access,5,199
1505,hist_all_cross_node_access,6,13
1505,hist_all_cross_node_access,7,4
1505,hist_all_cross_node_access,8,1
1506,hist_cross_node_find_depth,0,0
1507,hist_cross_node_read,0,1249992
1508,hist_local_find_depth,0,0
1508,hist_local_find_depth,1,1882035
1508,hist_local_find_depth,2,417069
1508,hist_local_find_depth,3,159206
1508,hist_local_find_depth,4,34371
1508,hist_local_find_depth,5,6092
1508,hist_local_find_depth,6,1025
1508,hist_local_find_depth,7,162
1508,hist_local_find_depth,8,21
1508,hist_local_find_depth,9,3
1509,hist_find_depth,0,0
1509,hist_find_depth,1,1882035
1509,hist_find_depth,2,417069
1509,hist_find_depth,3,159206
1509,hist_find_depth,4,34371
1509,hist_find_depth,5,6092
1509,hist_find_depth,6,1025
1509,hist_find_depth,7,162
1509,hist_find_depth,8,21
1509,hist_find_depth,9,3
1510,hist_cross_node_write,0,411613
1510,hist_cross_node_write,1,0
1510,hist_cross_node_write,2,838379
1511,hist_all_cross_node_access,0,411472
1511,hist_all_cross_node_access,1,118
1511,hist_all_cross_node_access,2,20
1511,hist_all_cross_node_access,3,2
1511,hist_all_cross_node_access,4,838132
1511,hist_all_cross_node_access,5,214
1511,hist_all_cross_node_access,6,27
1511,hist_all_cross_node_access,7,5
1511,hist_all_cross_node_access,8,2
1512,hist_cross_node_find_depth,0,624046
1512,hist_cross_node_find_depth,1,1765011
1512,hist_cross_node_find_depth,2,100087
1512,hist_cross_node_find_depth,3,9146
1512,hist_cross_node_find_depth,4,1490
1512,hist_cross_node_find_depth,5,178
1512,hist_cross_node_find_depth,6,24
1512,hist_cross_node_find_depth,7,2
1513,hist_cross_node_read,0,893423
1513,hist_cross_node_read,1,33123
1513,hist_cross_node_read,2,217166
1513,hist_cross_node_read,3,35005
1513,hist_cross_node_read,4,59403
1513,hist_cross_node_read,5,2394
1513,hist_cross_node_read,6,4887
1513,hist_cross_node_read,7,3929
1513,hist_cross_node_read,8,570
1513,hist_cross_node_read,9,42
1513,hist_cross_node_read,10,45
1513,hist_cross_node_read,11,4
1513,hist_cross_node_read,12,0
1513,hist_cross_node_read,13,0
1513,hist_cross_node_read,14,1
1514,hist_local_find_depth,0,0
1514,hist_local_find_depth,1,1756722
1514,hist_local_find_depth,2,440685
1514,hist_local_find_depth,3,239590
1514,hist_local_find_depth,4,55236
1514,hist_local_find_depth,5,6997
1514,hist_local_find_depth,6,684
1514,hist_local_find_depth,7,62
1514,hist_local_find_depth,8,8
1515,hist_find_depth,0,0
1515,hist_find_depth,1,307103
1515,hist_find_depth,2,1580274
1515,hist_find_depth,3,376164
1515,hist_find_depth,4,174254
1515,hist_find_depth,5,50968
1515,hist_find_depth,6,9721
1515,hist_find_depth,7,1317
1515,hist_find_depth,8,169
1515,hist_find_depth,9,12
1515,hist_find_depth,10,2
1516,hist_cross_node_write,0,1183421
1516,hist_cross_node_write,1,66569
1516,hist_cross_node_write,2,2
1517,hist_all_cross_node_access,0,893423
1517,hist_all_cross_node_access,1,33115
1517,hist_all_cross_node_access,2,168648
1517,hist_all_cross_node_access,3,82314
1517,hist_all_cross_node_access,4,44952
1517,hist_all_cross_node_access,5,17888
1517,hist_all_cross_node_access,6,4243
1517,hist_all_cross_node_access,7,4718
1517,hist_all_cross_node_access,8,480
1517,hist_all_cross_node_access,9,158
1517,hist_all_cross_node_access,10,37
1517,hist_all_cross_node_access,11,15
1517,hist_all_cross_node_access,12,0
1517,hist_all_cross_node_access,13,0
1517,hist_all_cross_node_access,14,1
1518,hist_cross_node_find_depth,0,624313
1518,hist_cross_node_find_depth,1,1763245
1518,hist_cross_node_find_depth,2,100635
1518,hist_cross_node_find_depth,3,9845
1518,hist_cross_node_find_depth,4,1695
1518,hist_cross_node_find_depth,5,222
1518,hist_cross_node_find_depth,6,28
1518,hist_cross_node_find_depth,7,1
1519,hist_cross_node_read,0,894363
1519,hist_cross_node_read,1,33833
1519,hist_cross_node_read,2,215303
1519,hist_cross_node_read,3,34906
1519,hist_cross_node_read,4,59478
1519,hist_cross_node_read,5,2678
1519,hist_cross_node_read,6,4837
1519,hist_cross_node_read,7,3964
1519,hist_cross_node_read,8,553
1519,hist_cross_node_read,9,35
1519,hist_cross_node_read,10,38
1519,hist_cross_node_read,11,4
1520,hist_local_find_depth,0,0
1520,hist_local_find_depth,1,1754463
1520,hist_local_find_depth,2,427841
1520,hist_local_find_depth,3,246308
1520,hist_local_find_depth,4,61785
1520,hist_local_find_depth,5,8649
1520,hist_local_find_depth,6,855
1520,hist_local_find_depth,7,77
1520,hist_local_find_depth,8,6
1521,hist_find_depth,0,0
1521,hist_find_depth,1,306602
1521,hist_find_depth,2,1571344
1521,hist_find_depth,3,374584
1521,hist_find_depth,4,178625
1521,hist_find_depth,5,55402
1521,hist_find_depth,6,11493
1521,hist_find_depth,7,1716
1521,hist_find_depth,8,200
1521,hist_find_depth,9,16
1521,hist_find_depth,10,2
1522,hist_cross_node_write,0,1182877
1522,hist_cross_node_write,1,67114
1522,hist_cross_node_write,2,1
1523,hist_all_cross_node_access,0,894363
1523,hist_all_cross_node_access,1,33825
1523,hist_all_cross_node_access,2,166644
1523,hist_all_cross_node_access,3,82314
1523,hist_all_cross_node_access,4,44735
1523,hist_all_cross_node_access,5,18477
1523,hist_all_cross_node_access,6,4199
1523,hist_all_cross_node_access,7,4781
1523,hist_all_cross_node_access,8,479
1523,hist_all_cross_node_access,9,129
1523,hist_all_cross_node_access,10,32
1523,hist_all_cross_node_access,11,14
1524,hist_cross_node_find_depth,0,623591
1524,hist_cross_node_find_depth,1,1764451
1524,hist_cross_node_find_depth,2,100344
1524,hist_cross_node_find_depth,3,9700
1524,hist_cross_node_find_depth,4,1639
1524,hist_cross_node_find_depth,5,226
1524,hist_cross_node_find_depth,6,30
1524,hist_cross_node_find_depth,7,3
1525,hist_cross_node_read,0,894182
1525,hist_cross_node_read,1,33402
1525,hist_cross_node_read,2,215779
1525,hist_cross_node_read,3,34924
1525,hist_cross_node_read,4,59662
1525,hist_cross_node_read,5,2609
1525,hist_cross_node_read,6,4885
1525,hist_cross_node_read,7,3875
1525,hist_cross_node_read,8,580
1525,hist_cross_node_read,9,41
1525,hist_cross_node_read,10,47
1525,hist_cross_node_read,11,1
1525,hist_cross_node_read,12,3
1525,hist_cross_node_read,13,0
1525,hist_cross_node_read,14,2
1526,hist_local_find_depth,0,0
1526,hist_local_find_depth,1,1756353
1526,hist_local_find_depth,2,427831
1526,hist_local_find_depth,3,245416
1526,hist_local_find_depth,4,61070
1526,hist_local_find_depth,5,8358
1526,hist_local_find_depth,6,860
1526,hist_local_find_depth,7,91
1526,hist_local_find_depth,8,5
1527,hist_find_depth,0,0
1527,hist_find_depth,1,307260
1527,hist_find_depth,2,1571510
1527,hist_find_depth,3,375654
1527,hist_find_depth,4,178028
1527,hist_find_depth,5,54372
1527,hist_find_depth,6,11297
1527,hist_find_depth,7,1630
1527,hist_find_depth,8,210
1527,hist_find_depth,9,20
1527,hist_find_depth,10,3
1528,hist_cross_node_write,0,1183110
1528,hist_cross_node_write,1,66880
1528,hist_cross_node_write,2,2
1529,hist_all_cross_node_access,0,894182
1529,hist_all_cross_node_access,1,33397
1529,hist_all_cross_node_access,2,166980
1529,hist_all_cross_node_access,3,82467
1529,hist_all_cross_node_access,4,45280
1529,hist_all_cross_node_access,5,18057
1529,hist_all_cross_node_access,6,4244
1529,hist_all_cross_node_access,7,4690
1529,hist_all_cross_node_access,8,496
1529,hist_all_cross_node_access,9,143
1529,hist_all_cross_node_access,10,39
1529,hist_all_cross_node_access,11,12
1529,hist_all_cross_node_access,12,3
1529,hist_all_cross_node_access,13,0
1529,hist_all_cross_node_access,14,2
1530,hist_cross_node_find_depth,0,633879
1530,hist_cross_node_find_depth,1,1753787
1530,hist_cross_node_find_depth,2,97893
1530,hist_cross_node_find_depth,3,12026
1530,hist_cross_node_find_depth,4,2124
1530,hist_cross_node_find_depth,5,249
1530,hist_cross_node_find_depth,6,23
1530,hist_cross_node_find_depth,7,3
1531,hist_cross_node_read,0,915805
1531,hist_cross_node_read,1,37172
1531,hist_cross_node_read,2,199861
1531,hist_cross_node_read,3,32470
1531,hist_cross_node_read,4,53506
1531,hist_cross_node_read,5,2828
1531,hist_cross_node_read,6,4253
1531,hist_cross_node_read,7,3519
1531,hist_cross_node_read,8,498
1531,hist_cross_node_read,9,34
1531,hist_cross_node_read,10,41
1531,hist_cross_node_read,11,4
1531,hist_cross_node_read,12,1
1532,hist_local_find_depth,0,0
1532,hist_local_find_depth,1,1758198
1532,hist_local_find_depth,2,393878
1532,hist_local_find_depth,3,256056
1532,hist_local_find_depth,4,78975
1532,hist_local_find_depth,5,11655
1532,hist_local_find_depth,6,1124
1532,hist_local_find_depth,7,93
1532,hist_local_find_depth,8,5
1533,hist_find_depth,0,0
1533,hist_find_depth,1,312995
1533,hist_find_depth,2,1550322
1533,hist_find_depth,3,366943
1533,hist_find_depth,4,190320
1533,hist_find_depth,5,63377
1533,hist_find_depth,6,13790
1533,hist_find_depth,7,2008
1533,hist_find_depth,8,207
1533,hist_find_depth,9,22
1534,hist_cross_node_write,0,1182130
1534,hist_cross_node_write,1,67860
1534,hist_cross_node_write,2,2
1535,hist_all_cross_node_access,0,915805
1535,hist_all_cross_node_access,1,37161
1535,hist_all_cross_node_access,2,148558
1535,hist_all_cross_node_access,3,82447
1535,hist_all_cross_node_access,4,40728
1535,hist_all_cross_node_access,5,16744
1535,hist_all_cross_node_access,6,3706
1535,hist_all_cross_node_access,7,4234
1535,hist_all_cross_node_access,8,427
1535,hist_all_cross_node_access,9,136
1535,hist_all_cross_node_access,10,32
1535,hist_all_cross_node_access,11,13
1535,hist_all_cross_node_access,12,1
1536,hist_cross_node_find_depth,0,631801
1536,hist_cross_node_find_depth,1,1755846
1536,hist_cross_node_find_depth,2,98271
1536,hist_cross_node_find_depth,3,11696
1536,hist_cross_node_find_depth,4,2087
1536,hist_cross_node_find_depth,5,246
1536,hist_cross_node_find_depth,6,34
1536,hist_cross_node_find_depth,7,3
1537,hist_cross_node_read,0,909016
1537,hist_cross_node_read,1,35648
1537,hist_cross_node_read,2,205661
1537,hist_cross_node_read,3,33097
1537,hist_cross_node_read,4,55096
1537,hist_cross_node_read,5,2778
1537,hist_cross_node_read,6,4441
1537,hist_cross_node_read,7,3627
1537,hist_cross_node_read,8,543
1537,hist_cross_node_read,9,33
1537,hist_cross_node_read,10,51
1537,hist_cross_node_read,11,1
1538,hist_local_find_depth,0,0
1538,hist_local_find_depth,1,1755813
1538,hist_local_find_depth,2,400620
1538,hist_local_find_depth,3,256130
1538,hist_local_find_depth,4,75237
1538,hist_local_find_depth,5,11018
1538,hist_local_find_depth,6,1091
1538,hist_local_find_depth,7,68
1538,hist_local_find_depth,8,5
1538,hist_local_find_depth,9,2
1539,hist_find_depth,0,0
1539,hist_find_depth,1,311221
1539,hist_find_depth,2,1554545
1539,hist_find_depth,3,367245
1539,hist_find_depth,4,188933
1539,hist_find_depth,5,62467
1539,hist_find_depth,6,13484
1539,hist_find_depth,7,1907
1539,hist_find_depth,8,166
1539,hist_find_depth,9,14
